Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	1/46	5.161037e-02	9.306121e-02	0	0	2.013333e+01	5.967586e+01	S100A9
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	1/46	5.161037e-02	9.306121e-02	0	0	2.013333e+01	5.967586e+01	XCL1
GO_Biological_Process_2023	Negative Regulation Of Hydrolase Activity (GO:0051346)	1/47	5.270353e-02	9.355898e-02	0	0	1.969466e+01	5.796283e+01	CST7
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	1/47	5.270353e-02	9.355898e-02	0	0	1.969466e+01	5.796283e+01	XCL1
GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	1/48	5.379548e-02	9.403943e-02	0	0	1.927466e+01	5.633147e+01	KIR3DL2
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	5.379548e-02	9.403943e-02	0	0	1.927466e+01	5.633147e+01	S100A9
GO_Biological_Process_2023	Steroid Biosynthetic Process (GO:0006694)	1/50	5.597578e-02	9.637935e-02	0	0	1.848609e+01	5.329236e+01	OSBPL3
GO_Biological_Process_2023	Blood Circulation (GO:0008015)	1/50	5.597578e-02	9.637935e-02	0	0	1.848609e+01	5.329236e+01	XCL2
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/51	5.706413e-02	9.679767e-02	0	0	1.811545e+01	5.187505e+01	XCL1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	1/51	5.706413e-02	9.679767e-02	0	0	1.811545e+01	5.187505e+01	XCL1
GO_Biological_Process_2023	Arachidonic Acid Metabolic Process (GO:0019369)	1/52	5.815127e-02	9.791648e-02	0	0	1.775936e+01	5.052018e+01	PTGDS
GO_Biological_Process_2023	Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	5.923722e-02	9.796972e-02	0	0	1.741696e+01	4.922390e+01	S100A9
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	1/53	5.923722e-02	9.796972e-02	0	0	1.741696e+01	4.922390e+01	CST7
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	1/54	6.032197e-02	9.796972e-02	0	0	1.708748e+01	4.798265e+01	XCL1
GO_Biological_Process_2023	Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	6.032197e-02	9.796972e-02	0	0	1.708748e+01	4.798265e+01	AGAP2
GO_Biological_Process_2023	Nucleosome Assembly (GO:0006334)	1/54	6.032197e-02	9.796972e-02	0	0	1.708748e+01	4.798265e+01	HIRA
GO_Biological_Process_2023	protein-DNA Complex Assembly (GO:0065004)	1/59	6.572780e-02	1.059976e-01	0	0	1.561050e+01	4.249543e+01	HIRA
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	1/60	6.680538e-02	1.062391e-01	0	0	1.534515e+01	4.152353e+01	CST7
GO_Biological_Process_2023	Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)	1/60	6.680538e-02	1.062391e-01	0	0	1.534515e+01	4.152353e+01	PALLD
GO_Biological_Process_2023	Protein Lipidation (GO:0006497)	1/62	6.895700e-02	1.081586e-01	0	0	1.484054e+01	3.968763e+01	PORCN
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	1/62	6.895700e-02	1.081586e-01	0	0	1.484054e+01	3.968763e+01	S100A9
