Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Cap-dependent Translation Initiation R-HSA-72737,1.1623982516585125,1.0,0.2437357630979499,EIF4A2;EIF3A;FAU;UBA52;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF5B;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
Deubiquitination R-HSA-5688426,-1.162139130579538,0.6615310697420079,0.13043478260869565,VDAC1;PSMB1;TADA3;NFKBIA;VDAC2;UBB;ADRM1;PSMB4;INO80E;PSMA1;OTUB1;PSMD7;STAM;PSMA6;PSMA3;BIRC2;OGT;RHOA,wald_stat,Reactome_2022
Transcriptional Regulation By RUNX1 R-HSA-8878171,-1.1601403019323409,0.6551110464489428,0.18604651162790697,PSMB1;CSNK2B;CREBBP;UBB;CBX4;H2AX;H2AZ1;PSMB4;SMARCE1;PSMA1;PSMD7;SMARCA2;PSMA6;PSMA3,wald_stat,Reactome_2022
GPCR Downstream Signaling R-HSA-388396,1.1563933035041924,1.0,0.23395445134575568,PRKCH;PPP3CC;RASGRP1;ARHGEF3;GNG2;PPP2R1A;PTGER2;CX3CR1;MAPK1;PPP1CA;ARHGEF1;ADRB2,wald_stat,Reactome_2022
Signaling By GPCR R-HSA-372790,1.1540346340624372,1.0,0.23741007194244604,PRKCH;PPP3CC;RASGRP1;ARHGEF3;GNG2;PPP2R1A;PTGER2;CX3CR1;MAPK1;PPP1CA;ARHGEF1;ADGRE5;ADRB2,wald_stat,Reactome_2022
Signaling By TGF-beta Receptor Complex R-HSA-170834,1.1475898716529762,1.0,0.2810750279955207,NEDD8;UBA52;MAPK1;PPP1CA;PPP1CC;UCHL5;STUB1,wald_stat,Reactome_2022
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,1.1472360782591338,1.0,0.2944640753828033,EIF3A;FAU;UBA52;EIF3B;EIF3F;EIF3E;EIF3I;EIF3G;EIF3L;EIF3H,wald_stat,Reactome_2022
HIV Life Cycle R-HSA-162587,-1.1444337227542234,0.6916745527810001,0.2159090909090909,POLR2J;UBB;POLR2K;GTF2A2;RAN;FURIN;RANBP1;CCNT1;POLR2G;CXCR4;POLR2E;TAF15,wald_stat,Reactome_2022
Epigenetic Regulation Of Gene Expression R-HSA-212165,-1.1413476593950669,0.6894131484940274,0.2288135593220339,CHD4;SAP30BP;POLR2K;RBBP7;H2AX;H2AZ1,wald_stat,Reactome_2022
ESR-mediated Signaling R-HSA-8939211,-1.1404205810176646,0.67891934794554,0.21739130434782608,CREBBP;POLR2J;GNAI2;GNB1;POLR2K;GTF2A2;H2AX;H2AZ1;FOS;GNB2;HSP90AA1;CCNT1;POLR2G;JUND;POLR2E;CTSD,wald_stat,Reactome_2022
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,1.1376489810150074,1.0,0.2705479452054795,EIF4A2;EIF3A;FAU;UBA52;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I,wald_stat,Reactome_2022
