Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Protein Phosphorylation (GO:0006468),1.2415582222987682,0.8163908322362984,0.11510791366906475,PRKCH;PIK3CD;FYN;MAP4K5;MAPK1;STK38;STK4;FGR;GPI;PIM1;LCK;UHMK1;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;BIRC6;PRPF4B;ZAP70;PRKDC;CSK;PAK2;SRPK2;PRKX;SMAD7;USP15,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell Motility (GO:2000147),1.241436436583347,0.8052652709561712,0.19005524861878453,PIK3CD;SYNE2;SPOCK2;FGR;SUN2;ATM;CCL3;CIB1,wald_stat,GO_Biological_Process_2023
Mitotic Spindle Organization (GO:0007052),1.2379668473596908,0.8099608564656173,0.18579881656804734,KIF2A;DYNC1H1;SUN2;SBDS;NUDC,wald_stat,GO_Biological_Process_2023
Ubiquitin-Dependent ERAD Pathway (GO:0030433),1.2372723809207042,0.8019118163252282,0.17061611374407584,UBE2G2;ERLEC1;STUB1;UBXN4;CANX;DERL1;SELENOS;HSPA5;AUP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Signal Transduction (GO:0009967),1.2340269114086673,0.8051379136313003,0.17717391304347826,PTPRC;CRBN;CITED2;PHIP;CDC73;UCHL5;KLF2;HIF1A;CD74;IL7R;GPS2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of GTPase Activity (GO:0043547),1.23285137502981,0.8000685821622066,0.1858108108108108,RASGRP1;ARHGAP25;ARHGAP45;RAP1GDS1;GSK3B;CCL3;MAPRE2;DOCK10;SIPA1,wald_stat,GO_Biological_Process_2023
Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),-1.23249803702525,0.46877693707499285,0.12,NDUFA6;SDHC;NDUFS8;NDUFS6;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;ATP5F1D;NDUFA13;ATP5MF;NDUFB9;NDUFS5;ATP5F1B;NDUFA12,wald_stat,GO_Biological_Process_2023
Protein K48-linked Ubiquitination (GO:0070936),1.230577402556394,0.8004050764475806,0.19304556354916066,UBE2D2;TTC3;UBE2G2;RNF126;FBXO7;MYCBP2;UBE2G1;UBE2D3;RNF4;ITCH,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cytokine Production (GO:0001819),1.2289017837013574,0.797079124433715,0.1535312180143296,GBP5;PTPRC;RASGRP1;PIK3CD;CYRIB;TRAF3IP3;RORA;IL16;FGR;HLA-E;PTPN22;RGCC;TNFRSF14;EIF2AK2;PLCG2;HIF1A;HSPD1;FOXP1;PTGER4;CD74;CD2;BTN3A2;IL18R1;CYBA;ISG15;IL12RB2;IFNG;CD244;TXK;G3BP1;LTB;TIGIT;LAPTM5;XBP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),1.228692728450085,0.7878668881786958,0.20598388952819333,PIAS1;TMEM259;RNF19A;NOP53;STUB1;GSK3B;PSMC3;SMAD7;RAD23A;HECTD1;PSMC5,wald_stat,GO_Biological_Process_2023
Protein Transport (GO:0015031),1.228414904234649,0.7790639142592043,0.14183673469387756,EHD1;IL10RA;RAB14;VAMP2;GCC2;DNAJC19;PHIP;MYH9;GOLGA4;TMED4;CANX;ARFGAP3;GOLPH3;ARF4;NPM1;PRF1;TMED9;SNX6;CD74;NAPA;CD3G;TMED2;CHMP1B;ARL6IP5;ERP29,wald_stat,GO_Biological_Process_2023
Regulation Of Cell Motility (GO:2000145),1.2252150790645349,0.7834325952223421,0.19415204678362574,KIF2A;FYN;CYRIB;SPOCK2,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1.2237653878827321,0.7797499384590136,0.18336886993603413,ARHGAP25;CYRIB;PPP2R1A;RORA;TLE1;RHOH;NOP53;DGKD;CASP8;PPM1B;CIB1;PIK3IP1;PLEK;NLRC3;STAT1,wald_stat,GO_Biological_Process_2023
Phosphorylation (GO:0016310),1.2235318296844433,0.7712541799752215,0.13182286302780638,PRKCH;PIK3CD;FYN;MAP4K5;MAPK1;STK38;STK4;FGR;GPI;PIM1;LCK;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;DGKD;BIRC6;PRPF4B;ZAP70;PRKDC;CSK;PAK2;SRPK2,wald_stat,GO_Biological_Process_2023
Regulation Of Inflammatory Response (GO:0050727),1.2217687118460105,0.7696205672978204,0.1791845493562232,ETS1;IL10RA;VAMP2;AKNA;RORA;IL16;CCL3;FOXP1;PTGER4;SNX6;FXR1;NLRC3;AOAH;NKG7;GPS2;IFNG;SELENOS;CASP4,wald_stat,GO_Biological_Process_2023
Nitrogen Compound Transport (GO:0071705),1.2182786718955283,0.7754838999882355,0.21058688147295743,VAMP2;MYH9;SLC3A2;CD320;SLC38A1;CD3G;CHMP1B;ARL6IP5,wald_stat,GO_Biological_Process_2023
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1.2154472501866331,0.778108601280834,0.1978494623655914,FYN;RAB14;PHIP;MAPK1;ADRB2;FGR;LCK;UXT;GSK3B;ZAP70;PAK2;GRB2;NR4A3;DOK2;CD8A,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),1.2141240845188652,0.7748526636386892,0.19722814498933902,DIP2A;PARP10;REST;CITED2;RBL2;PTPN22;GSK3B;SUB1;NDFIP1;CCL3;HIF1A;FOXP1,wald_stat,GO_Biological_Process_2023
Regulation Of MAPK Cascade (GO:0043408),1.2139944897827646,0.7664593514629581,0.19098712446351931,PTPRC;RASGRP1;LBH;PPP2R1A;MAPK1;STK4;ADRB2;YWHAZ;EIF2AK2;PLCG2;PHB2;CD74;PAK2,wald_stat,GO_Biological_Process_2023
